,Area_No,School_No,Exam_No,Area_ID,Exam_ID,Sido_No,Region_No,Gungu_No,School,Age,Gender,Strata,Weight,O_51B,O_51D,O_51M,O_51L,O_52B,O_52D,O_52M,O_52L,O_53B,O_53D,O_53M,O_53L,O_54B,O_54D,O_54O,O_54M,O_54L,O_55B,O_55D,O_55O,O_55M,O_55L,O_61B,O_61M,O_61D,O_61L,O_62B,O_62M,O_62D,O_62L,O_63B,O_63M,O_63D,O_63L,O_64B,O_64M,O_64O,O_64D,O_64L,O_65B,O_65M,O_65O,O_65D,O_65L,O_71L,O_71M,O_71D,O_71B,O_72L,O_72M,O_72D,O_72B,O_73L,O_73M,O_73D,O_73B,O_74L,O_74M,O_74O,O_74D,O_74B,O_75L,O_75M,O_75O,O_75D,O_75B,O_81L,O_81D,O_81M,O_81B,O_82L,O_82D,O_82M,O_82B,O_83L,O_83D,O_83M,O_83B,O_84L,O_84D,O_84O,O_84M,O_84B,O_85L,O_85D,O_85O,O_85M,O_85B,TN_UL_5,TN_UL_4,TN_UL_3,TN_UL_2,TN_UL_1,TN_UR_1,TN_UR_2,TN_UR_3,TN_UR_4,TN_UR_5,TN_LL_5,TN_LL_4,TN_LL_3,TN_LL_2,TN_LL_1,TN_LR_1,TN_LR_2,TN_LR_3,TN_LR_4,TN_LR_5,Calculus,Bleeding,Fluorosis,Trauma,Trauma_1,Trauma_2,Trauma_3,Trauma_4,Trauma_5,Orthodontic,n_tooth_d,dt_d,ft_d,dft_d,ds_d,fs_d,dfs_d,prev_caries_d,act_caries_d,label
33,1108,864,1,4,839,10,1,27.0,2,1,2,1101,44.48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,16,1,0,1,2,0,2,1,1,1
34,2203,2738,3,3,5279,12,1,56.0,1,1,2,2202,126.75,9,9,9,9,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,3,0,3,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,14,0,3,3,0,8,8,1,0,1
35,2208,1686,3,19,12052,12,1,53.0,2,1,2,2202,44.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,20,0,0,0,0,0,0,0,0,0
36,2208,1686,3,5,12038,12,1,53.0,2,1,2,2202,44.86,9,9,9,9,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,0,0,0,0,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,0,0,0,0,0,0,3,3,0,3,3,3,3,3,9,9,9,9,9,9,9,9,0,0,0,0,9,9,9,9,9,3,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,12,0,7,7,0,32,32,1,0,1
37,2106,1063,3,36,3292,14,1,76.0,2,1,2,2102,50.87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,15,1,0,1,1,0,1,1,1,1
38,2604,2818,3,24,12171,15,1,93.0,2,1,1,2602,26.5,9,9,9,9,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,3,0,0,9,9,9,9,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,3,0,0,9,9,9,9,9,9,9,9,0,0,0,0,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,1,1,1,1,3,3,3,3,3,3,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,14,1,8,9,4,32,36,1,1,1
39,2206,1452,3,31,3851,12,1,57.0,2,1,1,2201,43.8,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,16,0,0,0,0,0,0,0,0,0
40,1121,734,3,9,970,10,1,15.0,2,1,1,1104,52.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,20,0,4,4,0,12,12,1,0,1
41,2108,1153,3,44,2241,14,1,78.0,2,1,1,2101,38.1,1,1,1,1,1,1,1,1,0,0,0,0,3,3,3,3,3,0,0,3,0,3,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,9,9,9,9,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,3,0,3,9,9,9,9,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,3,0,3,0.0,0.0,0.0,6.0,6.0,6.0,6.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,18,7,6,13,22,21,43,1,1,1
42,1121,744,2,26,10821,10,1,15.0,2,1,1,1104,52.18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,18,2,0,2,2,0,2,1,1,1
43,1122,637,2,35,9772,10,1,25.0,2,1,2,1103,44.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,18,0,0,0,0,0,0,0,0,0
44,2405,2431,2,2,8286,11,1,41.0,2,1,1,2402,36.1,1,1,1,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,18,2,3,5,6,8,14,1,1,1
45,2108,1163,2,39,10020,14,1,78.0,2,1,2,2101,50.87,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,20,9,0,9,15,0,15,1,1,1
46,2604,2818,3,36,12183,15,1,93.0,2,1,2,2602,22.07,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0,9,9,9,9,9,9,9,9,0,0,0,0,0,0,6,0,0,0,0,6,0,6,9,9,9,9,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,17,2,2,4,2,4,6,1,1,1
47,2114,1269,3,36,1171,14,1,82.0,2,1,1,2102,38.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,17,0,0,0,0,0,0,0,0,0
48,2304,1867,3,28,10558,16,1,8.0,2,1,1,2302,87.06,9,9,9,9,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,9,9,9,9,9,9,9,9,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,16,1,5,6,2,17,19,1,1,1
49,2110,2369,3,9,4727,14,1,80.0,1,1,1,2102,84.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,9,9,9,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,18,0,1,1,0,5,5,1,0,1
50,2403,2360,2,20,8680,11,1,42.0,2,1,2,2402,31.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,19,0,0,0,0,0,0,0,0,0
51,2405,2431,2,27,8311,11,1,41.0,2,1,2,2402,31.55,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,9,9,9,9,9,9,9,0,0,0,0,0,0,3,0,0,0,3,3,0,0,9,9,9,9,9,9,9,9,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,14,0,6,6,0,9,9,1,0,1
52,2504,2707,2,13,1056,13,1,64.0,2,1,1,2502,33.24,0,1,1,0,0,0,1,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,20,4,4,8,7,16,23,1,1,1
53,2114,1269,3,8,1143,14,1,82.0,2,1,1,2102,38.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,20,0,0,0,0,0,0,0,0,0
54,2403,2360,2,23,8683,11,1,42.0,2,1,1,2402,36.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,20,0,0,0,0,0,0,0,0,0
55,2602,2872,3,45,6636,15,1,91.0,2,1,1,2601,26.5,9,9,9,9,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,9,9,9,9,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,0,0,0,0,3,3,3,3,3,0,0,6,0,0,9,9,9,9,9,9,9,9,0,0,0,0,9,9,9,9,9,9,9,0,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,13,0,4,4,0,20,20,1,0,1
56,2603,4386,3,15,6658,15,1,92.0,1,1,2,2601,40.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,20,0,2,2,0,6,6,1,0,1
57,2109,1246,3,32,3474,14,1,86.0,2,1,2,2101,50.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,20,0,8,8,0,28,28,1,0,1
58,1111,337,2,10,625,10,1,19.0,2,1,1,1101,52.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,20,0,5,5,0,13,13,1,0,1
59,1116,577,2,16,9822,10,1,14.0,2,1,2,1104,44.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,16,0,0,0,0,0,0,0,0,0
60,2115,2541,3,18,3186,14,1,79.0,1,1,2,2101,144.36,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,3,3,3,0,0,3,0,0,1.0,2.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,20,7,5,12,14,17,31,1,1,1
61,2109,1246,3,38,3480,14,1,86.0,2,1,1,2101,38.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,20,0,2,2,0,6,6,1,0,1
62,2307,2020,1,18,1245,16,1,2.0,2,1,1,2301,87.06,7,7,7,7,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,20,0,8,8,0,38,38,1,0,1
63,2602,2872,3,38,6629,15,1,91.0,2,1,2,2601,22.07,0,0,1,1,1,0,1,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,1,1,0,1,1,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,3,3,3,3,3,3,3,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,20,4,9,13,8,41,49,1,1,1
64,2110,2369,3,7,4725,14,1,80.0,1,1,1,2102,84.43,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,1,1,0,0,1,0,1,0,0,0,0,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,0,0,0,0,3,3,3,3,3,0,0,0,0,0,9,9,9,9,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,17,3,7,10,5,35,40,1,1,1
65,2604,2818,3,25,12172,15,1,93.0,2,1,2,2602,22.07,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,12,0,0,0,0,0,0,0,0,0
66,2114,1269,3,17,1152,14,1,82.0,2,1,2,2102,50.87,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,0,0,0,0,3,3,3,3,3,0,0,0,0,0,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,14,0,1,1,0,5,5,1,0,1
67,2505,4211,2,8,1153,13,1,61.0,1,1,1,2502,97.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,20,0,3,3,0,3,3,1,0,1
68,2405,2431,2,8,8292,11,1,41.0,2,1,2,2402,31.55,9,9,9,9,9,9,9,9,0,0,0,0,3,3,3,3,3,0,0,3,0,3,9,9,9,9,9,9,9,9,0,0,0,0,3,3,3,3,3,0,1,1,0,0,9,9,9,9,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,0,1,0,0,3,3,3,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,11,2,7,9,3,28,31,1,1,1
69,2108,1153,3,37,2234,14,1,78.0,2,1,1,2101,38.1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,20,0,8,8,0,30,30,1,0,1
